PV Name,Value Written,Value Read,Time,Delta
process_data_read44:temperature,88,88.0,1626164036557,0.0
process_data_read44:temperature,89,88.0,1626164036557,0.0
process_data_read44:temperature,90,90.0,1626164037207,650.0
process_data_read44:temperature,91,91.0,1626164037307,100.0
process_data_read44:temperature,92,92.0,1626164037407,100.0
process_data_read44:temperature,93,93.0,1626164037508,101.0
process_data_read44:temperature,94,94.0,1626164037608,100.0
process_data_read44:temperature,95,95.0,1626164037708,100.0
process_data_read44:temperature,96,96.0,1626164037808,100.0
process_data_read44:temperature,97,97.0,1626164037913,105.0
