PV Name,Value Written,Value Read,Time,Delta
process_data_read588:temperature,1176,1176.0,1626111467392,0.0
process_data_read588:temperature,1177,1176.0,1626111467392,0.0
process_data_read588:temperature,1178,1176.0,1626111467392,0.0
process_data_read588:temperature,1179,1176.0,1626111467392,0.0
process_data_read588:temperature,1180,1176.0,1626111467392,0.0
process_data_read588:temperature,1181,1176.0,1626111467392,0.0
process_data_read588:temperature,1182,1177.0,1626111468040,648.0
process_data_read588:temperature,1183,1181.0,1626111468127,87.0
process_data_read588:temperature,1184,1184.0,1626111468193,66.0
process_data_read588:temperature,1185,1185.0,1626111468214,21.0
process_data_read588:temperature,1186,1186.0,1626111468242,28.0
process_data_read588:temperature,1187,1187.0,1626111468265,23.0
process_data_read588:temperature,1188,1188.0,1626111468295,30.0
process_data_read588:temperature,1189,1189.0,1626111468316,21.0
process_data_read588:temperature,1190,1190.0,1626111468351,35.0
process_data_read588:temperature,1191,1191.0,1626111468371,20.0
process_data_read588:temperature,1192,1192.0,1626111468403,32.0
process_data_read588:temperature,1193,1193.0,1626111468427,24.0
process_data_read588:temperature,1194,1194.0,1626111468448,21.0
process_data_read588:temperature,1195,1195.0,1626111468476,28.0
