PV Name,Value Written,Value Read,Time,Delta
process_data_read862:temperature,1724,1724.0,1626111473697,0.0
process_data_read862:temperature,1725,1724.0,1626111473697,0.0
process_data_read862:temperature,1726,1724.0,1626111473697,0.0
process_data_read862:temperature,1727,1724.0,1626111473697,0.0
process_data_read862:temperature,1728,1724.0,1626111473697,0.0
process_data_read862:temperature,1729,1724.0,1626111473697,0.0
process_data_read862:temperature,1730,1724.0,1626111473697,0.0
process_data_read862:temperature,1731,1724.0,1626111473697,0.0
process_data_read862:temperature,1732,1724.0,1626111473697,0.0
process_data_read862:temperature,1733,1724.0,1626111473697,0.0
process_data_read862:temperature,1734,1724.0,1626111473697,0.0
process_data_read862:temperature,1735,1724.0,1626111473697,0.0
process_data_read862:temperature,1736,1724.0,1626111473697,0.0
process_data_read862:temperature,1737,1724.0,1626111473697,0.0
process_data_read862:temperature,1738,1728.0,1626111474477,780.0
process_data_read862:temperature,1739,1731.0,1626111474540,63.0
process_data_read862:temperature,1740,1737.0,1626111474692,152.0
process_data_read862:temperature,1741,1741.0,1626111474782,90.0
process_data_read862:temperature,1742,1742.0,1626111474812,30.0
process_data_read862:temperature,1743,1743.0,1626111474833,21.0
