PV Name,Value Written,Value Read,Time,Delta
process_data_read102:temperature,204,204.0,1626111457698,0.0
process_data_read102:temperature,205,204.0,1626111457698,0.0
process_data_read102:temperature,206,204.0,1626111457698,0.0
process_data_read102:temperature,207,204.0,1626111457698,0.0
process_data_read102:temperature,208,204.0,1626111457698,0.0
process_data_read102:temperature,209,204.0,1626111457698,0.0
process_data_read102:temperature,210,204.0,1626111457698,0.0
process_data_read102:temperature,211,204.0,1626111457698,0.0
process_data_read102:temperature,212,204.0,1626111457698,0.0
process_data_read102:temperature,213,204.0,1626111457698,0.0
process_data_read102:temperature,214,204.0,1626111457698,0.0
process_data_read102:temperature,215,204.0,1626111457698,0.0
process_data_read102:temperature,216,204.0,1626111457698,0.0
process_data_read102:temperature,217,204.0,1626111457698,0.0
process_data_read102:temperature,218,204.0,1626111457698,0.0
process_data_read102:temperature,219,204.0,1626111457698,0.0
process_data_read102:temperature,220,205.0,1626111457802,104.0
process_data_read102:temperature,221,205.0,1626111457802,0.0
process_data_read102:temperature,222,205.0,1626111457802,0.0
process_data_read102:temperature,223,205.0,1626111457802,0.0
