PV Name,Value Written,Value Read,Time,Delta
process_data_read107:temperature,214,214.0,1626164304965,0.0
process_data_read107:temperature,215,214.0,1626164304965,0.0
process_data_read107:temperature,216,214.0,1626164304965,0.0
process_data_read107:temperature,217,214.0,1626164304965,0.0
process_data_read107:temperature,218,214.0,1626164304965,0.0
process_data_read107:temperature,219,215.0,1626164305068,103.0
process_data_read107:temperature,220,215.0,1626164305068,0.0
process_data_read107:temperature,221,217.0,1626164305283,215.0
process_data_read107:temperature,222,220.0,1626164305593,310.0
process_data_read107:temperature,223,223.0,1626164305899,306.0
