PV Name,Value Written,Value Read,Time,Delta
process_data_read190:temperature,380,380.0,1626164305639,0.0
process_data_read190:temperature,381,381.0,1626164305927,288.0
process_data_read190:temperature,382,382.0,1626164306028,101.0
process_data_read190:temperature,383,383.0,1626164306128,100.0
process_data_read190:temperature,384,384.0,1626164306229,101.0
process_data_read190:temperature,385,385.0,1626164306329,100.0
process_data_read190:temperature,386,386.0,1626164306429,100.0
process_data_read190:temperature,387,387.0,1626164306539,110.0
process_data_read190:temperature,388,388.0,1626164306650,111.0
process_data_read190:temperature,389,389.0,1626164306756,106.0
