PV Name,Value Written,Value Read,Time,Delta
process_data_read498:temperature,996,996.0,1626164312318,0.0
process_data_read498:temperature,997,997.0,1626164312532,214.0
process_data_read498:temperature,998,998.0,1626164312635,103.0
process_data_read498:temperature,999,999.0,1626164312743,108.0
process_data_read498:temperature,1000,1000.0,1626164312843,100.0
process_data_read498:temperature,1001,1001.0,1626164312944,101.0
process_data_read498:temperature,1002,1002.0,1626164313044,100.0
process_data_read498:temperature,1003,1003.0,1626164313144,100.0
process_data_read498:temperature,1004,1004.0,1626164313245,101.0
process_data_read498:temperature,1005,1005.0,1626164313349,104.0
