PV Name,Value Written,Value Read,Time,Delta
process_data_read229:temperature,458,458.0,1626164834161,0.0
process_data_read229:temperature,459,458.0,1626164834161,0.0
process_data_read229:temperature,460,458.0,1626164834161,0.0
process_data_read229:temperature,461,458.0,1626164834161,0.0
process_data_read229:temperature,462,458.0,1626164834161,0.0
process_data_read229:temperature,463,458.0,1626164834161,0.0
process_data_read229:temperature,464,462.0,1626164834979,818.0
process_data_read229:temperature,465,465.0,1626164835135,156.0
process_data_read229:temperature,466,466.0,1626164835186,51.0
process_data_read229:temperature,467,467.0,1626164835237,51.0
process_data_read229:temperature,468,468.0,1626164835288,51.0
process_data_read229:temperature,469,469.0,1626164835339,51.0
process_data_read229:temperature,470,470.0,1626164835390,51.0
process_data_read229:temperature,471,471.0,1626164835441,51.0
process_data_read229:temperature,472,472.0,1626164835494,53.0
process_data_read229:temperature,473,473.0,1626164835550,56.0
process_data_read229:temperature,474,474.0,1626164835601,51.0
process_data_read229:temperature,475,475.0,1626164835654,53.0
process_data_read229:temperature,476,476.0,1626164835706,52.0
process_data_read229:temperature,477,477.0,1626164835762,56.0
