PV Name,Value Written,Value Read,Time,Delta
process_data_read191:temperature,382,382.0,1626164832657,0.0
process_data_read191:temperature,383,383.0,1626164832952,295.0
process_data_read191:temperature,384,384.0,1626164833004,52.0
process_data_read191:temperature,385,385.0,1626164833054,50.0
process_data_read191:temperature,386,386.0,1626164833106,52.0
process_data_read191:temperature,387,387.0,1626164833156,50.0
process_data_read191:temperature,388,388.0,1626164833207,51.0
process_data_read191:temperature,389,389.0,1626164833257,50.0
process_data_read191:temperature,390,390.0,1626164833307,50.0
process_data_read191:temperature,391,391.0,1626164833357,50.0
process_data_read191:temperature,392,392.0,1626164833408,51.0
process_data_read191:temperature,393,393.0,1626164833458,50.0
process_data_read191:temperature,394,394.0,1626164833508,50.0
process_data_read191:temperature,395,395.0,1626164833559,51.0
process_data_read191:temperature,396,396.0,1626164833610,51.0
process_data_read191:temperature,397,397.0,1626164833661,51.0
process_data_read191:temperature,398,398.0,1626164833713,52.0
process_data_read191:temperature,399,399.0,1626164833763,50.0
process_data_read191:temperature,400,400.0,1626164833816,53.0
process_data_read191:temperature,401,401.0,1626164833876,60.0
