PV Name,Value Written,Value Read,Time,Delta
process_data_read175:temperature,350,350.0,1626164832526,0.0
process_data_read175:temperature,351,350.0,1626164832526,0.0
process_data_read175:temperature,352,352.0,1626164832974,448.0
process_data_read175:temperature,353,353.0,1626164833024,50.0
process_data_read175:temperature,354,354.0,1626164833075,51.0
process_data_read175:temperature,355,355.0,1626164833125,50.0
process_data_read175:temperature,356,356.0,1626164833176,51.0
process_data_read175:temperature,357,357.0,1626164833226,50.0
process_data_read175:temperature,358,358.0,1626164833276,50.0
process_data_read175:temperature,359,359.0,1626164833327,51.0
process_data_read175:temperature,360,360.0,1626164833382,55.0
process_data_read175:temperature,361,361.0,1626164833435,53.0
process_data_read175:temperature,362,362.0,1626164833494,59.0
process_data_read175:temperature,363,363.0,1626164833547,53.0
process_data_read175:temperature,364,364.0,1626164833597,50.0
process_data_read175:temperature,365,365.0,1626164833648,51.0
process_data_read175:temperature,366,366.0,1626164833698,50.0
process_data_read175:temperature,367,367.0,1626164833754,56.0
process_data_read175:temperature,368,368.0,1626164833816,62.0
process_data_read175:temperature,369,369.0,1626164833879,63.0
