PV Name,Value Written,Value Read,Time,Delta
process_data_read98:temperature,196,196.0,1626165153229,0.0
process_data_read98:temperature,197,196.0,1626165153229,0.0
process_data_read98:temperature,198,196.0,1626165153229,0.0
process_data_read98:temperature,199,196.0,1626165153229,0.0
process_data_read98:temperature,200,196.0,1626165153229,0.0
process_data_read98:temperature,201,196.0,1626165153229,0.0
process_data_read98:temperature,202,197.0,1626165153958,729.0
process_data_read98:temperature,203,203.0,1626165154103,145.0
process_data_read98:temperature,204,204.0,1626165154123,20.0
process_data_read98:temperature,205,205.0,1626165154143,20.0
process_data_read98:temperature,206,206.0,1626165154164,21.0
process_data_read98:temperature,207,207.0,1626165154185,21.0
process_data_read98:temperature,208,208.0,1626165154209,24.0
process_data_read98:temperature,209,209.0,1626165154230,21.0
process_data_read98:temperature,210,210.0,1626165154250,20.0
process_data_read98:temperature,211,211.0,1626165154271,21.0
process_data_read98:temperature,212,212.0,1626165154291,20.0
process_data_read98:temperature,213,213.0,1626165154311,20.0
process_data_read98:temperature,214,214.0,1626165154332,21.0
process_data_read98:temperature,215,215.0,1626165154353,21.0
process_data_read98:temperature,216,216.0,1626165154376,23.0
process_data_read98:temperature,217,217.0,1626165154397,21.0
process_data_read98:temperature,218,218.0,1626165154418,21.0
process_data_read98:temperature,219,219.0,1626165154441,23.0
process_data_read98:temperature,220,220.0,1626165154462,21.0
process_data_read98:temperature,221,221.0,1626165154484,22.0
process_data_read98:temperature,222,222.0,1626165154511,27.0
process_data_read98:temperature,223,223.0,1626165154532,21.0
process_data_read98:temperature,224,224.0,1626165154558,26.0
process_data_read98:temperature,225,225.0,1626165154587,29.0
