PV Name,Value Written,Value Read,Time,Delta
process_data_read1337:temperature,2674,2674.0,1626164560871,0.0
process_data_read1337:temperature,2675,2674.0,1626164560871,0.0
process_data_read1337:temperature,2676,2676.0,1626164561525,654.0
process_data_read1337:temperature,2677,2677.0,1626164561625,100.0
process_data_read1337:temperature,2678,2678.0,1626164561725,100.0
process_data_read1337:temperature,2679,2679.0,1626164561826,101.0
process_data_read1337:temperature,2680,2680.0,1626164561926,100.0
process_data_read1337:temperature,2681,2681.0,1626164562026,100.0
process_data_read1337:temperature,2682,2682.0,1626164562127,101.0
process_data_read1337:temperature,2683,2683.0,1626164562227,100.0
