PV Name,Value Written,Value Read,Time,Delta
process_data_read1135:temperature,2270,2270.0,1626164556412,0.0
process_data_read1135:temperature,2271,2270.0,1626164556412,0.0
process_data_read1135:temperature,2272,2272.0,1626164557087,675.0
process_data_read1135:temperature,2273,2273.0,1626164557188,101.0
process_data_read1135:temperature,2274,2274.0,1626164557289,101.0
process_data_read1135:temperature,2275,2275.0,1626164557389,100.0
process_data_read1135:temperature,2276,2276.0,1626164557489,100.0
process_data_read1135:temperature,2277,2277.0,1626164557589,100.0
process_data_read1135:temperature,2278,2278.0,1626164557690,101.0
process_data_read1135:temperature,2279,2279.0,1626164557790,100.0
