PV Name,Value Written,Value Read,Time,Delta
process_data_read1613:temperature,3226,3226.0,1626164567222,0.0
process_data_read1613:temperature,3227,3226.0,1626164567222,0.0
process_data_read1613:temperature,3228,3226.0,1626164567222,0.0
process_data_read1613:temperature,3229,3229.0,1626164568047,825.0
process_data_read1613:temperature,3230,3230.0,1626164568149,102.0
process_data_read1613:temperature,3231,3231.0,1626164568249,100.0
process_data_read1613:temperature,3232,3232.0,1626164568350,101.0
process_data_read1613:temperature,3233,3233.0,1626164568450,100.0
process_data_read1613:temperature,3234,3234.0,1626164568550,100.0
process_data_read1613:temperature,3235,3235.0,1626164568650,100.0
