PV Name,Value Written,Value Read,Time,Delta
process_data_read556:temperature,1112,1112.0,1626164543422,0.0
process_data_read556:temperature,1113,1113.0,1626164543911,489.0
process_data_read556:temperature,1114,1114.0,1626164544011,100.0
process_data_read556:temperature,1115,1115.0,1626164544111,100.0
process_data_read556:temperature,1116,1116.0,1626164544212,101.0
process_data_read556:temperature,1117,1117.0,1626164544312,100.0
process_data_read556:temperature,1118,1118.0,1626164544412,100.0
process_data_read556:temperature,1119,1119.0,1626164544513,101.0
process_data_read556:temperature,1120,1120.0,1626164544626,113.0
process_data_read556:temperature,1121,1121.0,1626164544728,102.0
