PV Name,Value Written,Value Read,Time,Delta
process_data_read1114:temperature,2228,2228.0,1626164556258,0.0
process_data_read1114:temperature,2229,2228.0,1626164556258,0.0
process_data_read1114:temperature,2230,2228.0,1626164556258,0.0
process_data_read1114:temperature,2231,2228.0,1626164556258,0.0
process_data_read1114:temperature,2232,2232.0,1626164557105,847.0
process_data_read1114:temperature,2233,2233.0,1626164557206,101.0
process_data_read1114:temperature,2234,2234.0,1626164557306,100.0
process_data_read1114:temperature,2235,2235.0,1626164557406,100.0
process_data_read1114:temperature,2236,2236.0,1626164557507,101.0
process_data_read1114:temperature,2237,2237.0,1626164557607,100.0
