PV Name,Value Written,Value Read,Time,Delta
process_data_read1862:temperature,3724,3724.0,1626164572112,0.0
process_data_read1862:temperature,3725,3725.0,1626164572542,430.0
process_data_read1862:temperature,3726,3726.0,1626164572642,100.0
process_data_read1862:temperature,3727,3727.0,1626164572742,100.0
process_data_read1862:temperature,3728,3728.0,1626164572842,100.0
process_data_read1862:temperature,3729,3729.0,1626164572943,101.0
process_data_read1862:temperature,3730,3730.0,1626164573043,100.0
process_data_read1862:temperature,3731,3731.0,1626164573144,101.0
process_data_read1862:temperature,3732,3732.0,1626164573244,100.0
process_data_read1862:temperature,3733,3733.0,1626164573345,101.0
