PV Name,Value Written,Value Read,Time,Delta
process_data_read325:temperature,650,650.0,1626164538719,0.0
process_data_read325:temperature,651,650.0,1626164538719,0.0
process_data_read325:temperature,652,651.0,1626164539417,698.0
process_data_read325:temperature,653,653.0,1626164539621,204.0
process_data_read325:temperature,654,654.0,1626164539723,102.0
process_data_read325:temperature,655,655.0,1626164539824,101.0
process_data_read325:temperature,656,656.0,1626164539924,100.0
process_data_read325:temperature,657,657.0,1626164540025,101.0
process_data_read325:temperature,658,658.0,1626164540127,102.0
process_data_read325:temperature,659,659.0,1626164540228,101.0
