PV Name,Value Written,Value Read,Time,Delta
process_data_read527:temperature,1054,1054.0,1626164543124,0.0
process_data_read527:temperature,1055,1054.0,1626164543124,0.0
process_data_read527:temperature,1056,1056.0,1626164543931,807.0
process_data_read527:temperature,1057,1057.0,1626164544031,100.0
process_data_read527:temperature,1058,1058.0,1626164544132,101.0
process_data_read527:temperature,1059,1059.0,1626164544232,100.0
process_data_read527:temperature,1060,1060.0,1626164544332,100.0
process_data_read527:temperature,1061,1061.0,1626164544432,100.0
process_data_read527:temperature,1062,1062.0,1626164544533,101.0
process_data_read527:temperature,1063,1063.0,1626164544633,100.0
