PV Name,Value Written,Value Read,Time,Delta
process_data_read754:temperature,1508,1508.0,1626164547826,0.0
process_data_read754:temperature,1509,1509.0,1626164548287,461.0
process_data_read754:temperature,1510,1510.0,1626164548388,101.0
process_data_read754:temperature,1511,1511.0,1626164548488,100.0
process_data_read754:temperature,1512,1512.0,1626164548588,100.0
process_data_read754:temperature,1513,1513.0,1626164548689,101.0
process_data_read754:temperature,1514,1514.0,1626164548789,100.0
process_data_read754:temperature,1515,1515.0,1626164548889,100.0
process_data_read754:temperature,1516,1516.0,1626164548989,100.0
process_data_read754:temperature,1517,1517.0,1626164549090,101.0
