PV Name,Value Written,Value Read,Time,Delta
process_data_read1090:temperature,2180,2180.0,1626165028365,0.0
process_data_read1090:temperature,2181,2181.0,1626165028701,336.0
process_data_read1090:temperature,2182,2182.0,1626165028751,50.0
process_data_read1090:temperature,2183,2183.0,1626165028801,50.0
process_data_read1090:temperature,2184,2184.0,1626165028852,51.0
process_data_read1090:temperature,2185,2185.0,1626165028902,50.0
process_data_read1090:temperature,2186,2186.0,1626165028952,50.0
process_data_read1090:temperature,2187,2187.0,1626165029002,50.0
process_data_read1090:temperature,2188,2188.0,1626165029052,50.0
process_data_read1090:temperature,2189,2189.0,1626165029103,51.0
process_data_read1090:temperature,2190,2190.0,1626165029153,50.0
process_data_read1090:temperature,2191,2191.0,1626165029203,50.0
process_data_read1090:temperature,2192,2192.0,1626165029253,50.0
process_data_read1090:temperature,2193,2193.0,1626165029304,51.0
process_data_read1090:temperature,2194,2194.0,1626165029356,52.0
process_data_read1090:temperature,2195,2195.0,1626165029406,50.0
process_data_read1090:temperature,2196,2196.0,1626165029475,69.0
process_data_read1090:temperature,2197,2197.0,1626165029540,65.0
process_data_read1090:temperature,2198,2198.0,1626165029600,60.0
process_data_read1090:temperature,2199,2199.0,1626165029653,53.0
