PV Name,Value Written,Value Read,Time,Delta
process_data_read979:temperature,1958,1958.0,1626165026065,0.0
process_data_read979:temperature,1959,1959.0,1626165026405,340.0
process_data_read979:temperature,1960,1960.0,1626165026456,51.0
process_data_read979:temperature,1961,1961.0,1626165026506,50.0
process_data_read979:temperature,1962,1962.0,1626165026557,51.0
process_data_read979:temperature,1963,1963.0,1626165026607,50.0
process_data_read979:temperature,1964,1964.0,1626165026657,50.0
process_data_read979:temperature,1965,1965.0,1626165026707,50.0
process_data_read979:temperature,1966,1966.0,1626165026758,51.0
process_data_read979:temperature,1967,1967.0,1626165026808,50.0
process_data_read979:temperature,1968,1968.0,1626165026862,54.0
process_data_read979:temperature,1969,1969.0,1626165026914,52.0
process_data_read979:temperature,1970,1970.0,1626165026965,51.0
process_data_read979:temperature,1971,1971.0,1626165027015,50.0
process_data_read979:temperature,1972,1972.0,1626165027066,51.0
process_data_read979:temperature,1973,1973.0,1626165027117,51.0
process_data_read979:temperature,1974,1974.0,1626165027173,56.0
process_data_read979:temperature,1975,1975.0,1626165027247,74.0
process_data_read979:temperature,1976,1976.0,1626165027312,65.0
process_data_read979:temperature,1977,1977.0,1626165027378,66.0
