PV Name,Value Written,Value Read,Time,Delta
process_data_read1918:temperature,3836,3836.0,1626165047499,0.0
process_data_read1918:temperature,3837,3836.0,1626165047499,0.0
process_data_read1918:temperature,3838,3836.0,1626165047499,0.0
process_data_read1918:temperature,3839,3836.0,1626165047499,0.0
process_data_read1918:temperature,3840,3836.0,1626165047499,0.0
process_data_read1918:temperature,3841,3836.0,1626165047499,0.0
process_data_read1918:temperature,3842,3836.0,1626165047499,0.0
process_data_read1918:temperature,3843,3836.0,1626165047499,0.0
process_data_read1918:temperature,3844,3839.0,1626165048292,793.0
process_data_read1918:temperature,3845,3845.0,1626165048614,322.0
process_data_read1918:temperature,3846,3846.0,1626165048665,51.0
process_data_read1918:temperature,3847,3847.0,1626165048715,50.0
process_data_read1918:temperature,3848,3848.0,1626165048766,51.0
process_data_read1918:temperature,3849,3849.0,1626165048816,50.0
process_data_read1918:temperature,3850,3850.0,1626165048866,50.0
process_data_read1918:temperature,3851,3851.0,1626165048917,51.0
process_data_read1918:temperature,3852,3852.0,1626165048968,51.0
process_data_read1918:temperature,3853,3853.0,1626165049020,52.0
process_data_read1918:temperature,3854,3854.0,1626165049072,52.0
process_data_read1918:temperature,3855,3855.0,1626165049127,55.0
