PV Name,Value Written,Value Read,Time,Delta
process_data_read443:temperature,886,886.0,1626165014688,0.0
process_data_read443:temperature,887,886.0,1626165014688,0.0
process_data_read443:temperature,888,886.0,1626165014688,0.0
process_data_read443:temperature,889,886.0,1626165014688,0.0
process_data_read443:temperature,890,888.0,1626165015292,604.0
process_data_read443:temperature,891,891.0,1626165015447,155.0
process_data_read443:temperature,892,892.0,1626165015497,50.0
process_data_read443:temperature,893,893.0,1626165015547,50.0
process_data_read443:temperature,894,894.0,1626165015598,51.0
process_data_read443:temperature,895,895.0,1626165015648,50.0
process_data_read443:temperature,896,896.0,1626165015698,50.0
process_data_read443:temperature,897,897.0,1626165015749,51.0
process_data_read443:temperature,898,898.0,1626165015799,50.0
process_data_read443:temperature,899,899.0,1626165015852,53.0
process_data_read443:temperature,900,900.0,1626165015903,51.0
process_data_read443:temperature,901,901.0,1626165015953,50.0
process_data_read443:temperature,902,902.0,1626165016003,50.0
process_data_read443:temperature,903,903.0,1626165016053,50.0
process_data_read443:temperature,904,904.0,1626165016109,56.0
process_data_read443:temperature,905,905.0,1626165016162,53.0
