PV Name,Value Written,Value Read,Time,Delta
process_data_read916:temperature,1832,1832.0,1626165025454,0.0
process_data_read916:temperature,1833,1832.0,1626165025454,0.0
process_data_read916:temperature,1834,1832.0,1626165025454,0.0
process_data_read916:temperature,1835,1832.0,1626165025454,0.0
process_data_read916:temperature,1836,1832.0,1626165025454,0.0
process_data_read916:temperature,1837,1832.0,1626165025454,0.0
process_data_read916:temperature,1838,1832.0,1626165025454,0.0
process_data_read916:temperature,1839,1835.0,1626165026158,704.0
process_data_read916:temperature,1840,1840.0,1626165026422,264.0
process_data_read916:temperature,1841,1841.0,1626165026474,52.0
process_data_read916:temperature,1842,1842.0,1626165026524,50.0
process_data_read916:temperature,1843,1843.0,1626165026574,50.0
process_data_read916:temperature,1844,1844.0,1626165026624,50.0
process_data_read916:temperature,1845,1845.0,1626165026675,51.0
process_data_read916:temperature,1846,1846.0,1626165026725,50.0
process_data_read916:temperature,1847,1847.0,1626165026775,50.0
process_data_read916:temperature,1848,1848.0,1626165026825,50.0
process_data_read916:temperature,1849,1849.0,1626165026878,53.0
process_data_read916:temperature,1850,1850.0,1626165026937,59.0
process_data_read916:temperature,1851,1851.0,1626165026988,51.0
