PV Name,Value Written,Value Read,Time,Delta
process_data_read721:temperature,1442,1442.0,1626165021083,0.0
process_data_read721:temperature,1443,1442.0,1626165021083,0.0
process_data_read721:temperature,1444,1442.0,1626165021083,0.0
process_data_read721:temperature,1445,1442.0,1626165021083,0.0
process_data_read721:temperature,1446,1442.0,1626165021083,0.0
process_data_read721:temperature,1447,1442.0,1626165021083,0.0
process_data_read721:temperature,1448,1444.0,1626165021797,714.0
process_data_read721:temperature,1449,1449.0,1626165022060,263.0
process_data_read721:temperature,1450,1450.0,1626165022111,51.0
process_data_read721:temperature,1451,1451.0,1626165022161,50.0
process_data_read721:temperature,1452,1452.0,1626165022212,51.0
process_data_read721:temperature,1453,1453.0,1626165022262,50.0
process_data_read721:temperature,1454,1454.0,1626165022312,50.0
process_data_read721:temperature,1455,1455.0,1626165022363,51.0
process_data_read721:temperature,1456,1456.0,1626165022413,50.0
process_data_read721:temperature,1457,1457.0,1626165022463,50.0
process_data_read721:temperature,1458,1458.0,1626165022513,50.0
process_data_read721:temperature,1459,1459.0,1626165022564,51.0
process_data_read721:temperature,1460,1460.0,1626165022614,50.0
process_data_read721:temperature,1461,1461.0,1626165022671,57.0
