PV Name,Value Written,Value Read,Time,Delta
process_data_read247:temperature,494,494.0,1626165010436,0.0
process_data_read247:temperature,495,494.0,1626165010436,0.0
process_data_read247:temperature,496,494.0,1626165010436,0.0
process_data_read247:temperature,497,494.0,1626165010436,0.0
process_data_read247:temperature,498,498.0,1626165011102,666.0
process_data_read247:temperature,499,499.0,1626165011152,50.0
process_data_read247:temperature,500,500.0,1626165011203,51.0
process_data_read247:temperature,501,501.0,1626165011253,50.0
process_data_read247:temperature,502,502.0,1626165011303,50.0
process_data_read247:temperature,503,503.0,1626165011353,50.0
process_data_read247:temperature,504,504.0,1626165011404,51.0
process_data_read247:temperature,505,505.0,1626165011454,50.0
process_data_read247:temperature,506,506.0,1626165011504,50.0
process_data_read247:temperature,507,507.0,1626165011554,50.0
process_data_read247:temperature,508,508.0,1626165011605,51.0
process_data_read247:temperature,509,509.0,1626165011656,51.0
process_data_read247:temperature,510,510.0,1626165011707,51.0
process_data_read247:temperature,511,511.0,1626165011758,51.0
process_data_read247:temperature,512,512.0,1626165011811,53.0
process_data_read247:temperature,513,513.0,1626165011867,56.0
