PV Name,Value Written,Value Read,Time,Delta
process_data_read71:temperature,142,142.0,1626165006262,0.0
process_data_read71:temperature,143,142.0,1626165006262,0.0
process_data_read71:temperature,144,144.0,1626165006803,541.0
process_data_read71:temperature,145,145.0,1626165006854,51.0
process_data_read71:temperature,146,146.0,1626165006905,51.0
process_data_read71:temperature,147,147.0,1626165006955,50.0
process_data_read71:temperature,148,148.0,1626165007005,50.0
process_data_read71:temperature,149,149.0,1626165007055,50.0
process_data_read71:temperature,150,150.0,1626165007106,51.0
process_data_read71:temperature,151,151.0,1626165007156,50.0
process_data_read71:temperature,152,152.0,1626165007206,50.0
process_data_read71:temperature,153,153.0,1626165007256,50.0
process_data_read71:temperature,154,154.0,1626165007306,50.0
process_data_read71:temperature,155,155.0,1626165007357,51.0
process_data_read71:temperature,156,156.0,1626165007407,50.0
process_data_read71:temperature,157,157.0,1626165007457,50.0
process_data_read71:temperature,158,158.0,1626165007511,54.0
process_data_read71:temperature,159,159.0,1626165007567,56.0
process_data_read71:temperature,160,160.0,1626165007618,51.0
process_data_read71:temperature,161,161.0,1626165007680,62.0
