PV Name,Value Written,Value Read,Time,Delta
process_data_read839:temperature,1678,1678.0,1626165023387,0.0
process_data_read839:temperature,1679,1678.0,1626165023387,0.0
process_data_read839:temperature,1680,1678.0,1626165023387,0.0
process_data_read839:temperature,1681,1678.0,1626165023387,0.0
process_data_read839:temperature,1682,1682.0,1626165024216,829.0
process_data_read839:temperature,1683,1683.0,1626165024272,56.0
process_data_read839:temperature,1684,1684.0,1626165024324,52.0
process_data_read839:temperature,1685,1685.0,1626165024375,51.0
process_data_read839:temperature,1686,1686.0,1626165024426,51.0
process_data_read839:temperature,1687,1687.0,1626165024476,50.0
process_data_read839:temperature,1688,1688.0,1626165024527,51.0
process_data_read839:temperature,1689,1689.0,1626165024577,50.0
process_data_read839:temperature,1690,1690.0,1626165024627,50.0
process_data_read839:temperature,1691,1691.0,1626165024678,51.0
process_data_read839:temperature,1692,1692.0,1626165024729,51.0
process_data_read839:temperature,1693,1693.0,1626165024788,59.0
process_data_read839:temperature,1694,1694.0,1626165024840,52.0
process_data_read839:temperature,1695,1695.0,1626165024890,50.0
process_data_read839:temperature,1696,1696.0,1626165024941,51.0
process_data_read839:temperature,1697,1697.0,1626165024994,53.0
