PV Name,Value Written,Value Read,Time,Delta
process_data_read1021:temperature,2042,2042.0,1626165027693,0.0
process_data_read1021:temperature,2043,2042.0,1626165027693,0.0
process_data_read1021:temperature,2044,2042.0,1626165027693,0.0
process_data_read1021:temperature,2045,2042.0,1626165027693,0.0
process_data_read1021:temperature,2046,2042.0,1626165027693,0.0
process_data_read1021:temperature,2047,2047.0,1626165028678,985.0
process_data_read1021:temperature,2048,2048.0,1626165028728,50.0
process_data_read1021:temperature,2049,2049.0,1626165028779,51.0
process_data_read1021:temperature,2050,2050.0,1626165028829,50.0
process_data_read1021:temperature,2051,2051.0,1626165028879,50.0
process_data_read1021:temperature,2052,2052.0,1626165028930,51.0
process_data_read1021:temperature,2053,2053.0,1626165028980,50.0
process_data_read1021:temperature,2054,2054.0,1626165029030,50.0
process_data_read1021:temperature,2055,2055.0,1626165029080,50.0
process_data_read1021:temperature,2056,2056.0,1626165029131,51.0
process_data_read1021:temperature,2057,2057.0,1626165029182,51.0
process_data_read1021:temperature,2058,2058.0,1626165029233,51.0
process_data_read1021:temperature,2059,2059.0,1626165029283,50.0
process_data_read1021:temperature,2060,2060.0,1626165029333,50.0
process_data_read1021:temperature,2061,2061.0,1626165029383,50.0
