PV Name,Value Written,Value Read,Time,Delta
process_data_read1519:temperature,3038,3038.0,1626165038675,0.0
process_data_read1519:temperature,3039,3038.0,1626165038675,0.0
process_data_read1519:temperature,3040,3038.0,1626165038675,0.0
process_data_read1519:temperature,3041,3038.0,1626165038675,0.0
process_data_read1519:temperature,3042,3038.0,1626165038675,0.0
process_data_read1519:temperature,3043,3038.0,1626165038675,0.0
process_data_read1519:temperature,3044,3038.0,1626165038675,0.0
process_data_read1519:temperature,3045,3044.0,1626165039619,944.0
process_data_read1519:temperature,3046,3046.0,1626165039723,104.0
process_data_read1519:temperature,3047,3047.0,1626165039774,51.0
process_data_read1519:temperature,3048,3048.0,1626165039824,50.0
process_data_read1519:temperature,3049,3049.0,1626165039875,51.0
process_data_read1519:temperature,3050,3050.0,1626165039926,51.0
process_data_read1519:temperature,3051,3051.0,1626165039976,50.0
process_data_read1519:temperature,3052,3052.0,1626165040027,51.0
process_data_read1519:temperature,3053,3053.0,1626165040078,51.0
process_data_read1519:temperature,3054,3054.0,1626165040129,51.0
process_data_read1519:temperature,3055,3055.0,1626165040181,52.0
process_data_read1519:temperature,3056,3056.0,1626165040232,51.0
process_data_read1519:temperature,3057,3057.0,1626165040282,50.0
