PV Name,Value Written,Value Read,Time,Delta
process_data_read1740:temperature,3480,3480.0,1626165043337,0.0
process_data_read1740:temperature,3481,3480.0,1626165043337,0.0
process_data_read1740:temperature,3482,3480.0,1626165043337,0.0
process_data_read1740:temperature,3483,3483.0,1626165044167,830.0
process_data_read1740:temperature,3484,3484.0,1626165044218,51.0
process_data_read1740:temperature,3485,3485.0,1626165044268,50.0
process_data_read1740:temperature,3486,3486.0,1626165044318,50.0
process_data_read1740:temperature,3487,3487.0,1626165044369,51.0
process_data_read1740:temperature,3488,3488.0,1626165044419,50.0
process_data_read1740:temperature,3489,3489.0,1626165044469,50.0
process_data_read1740:temperature,3490,3490.0,1626165044519,50.0
process_data_read1740:temperature,3491,3491.0,1626165044570,51.0
process_data_read1740:temperature,3492,3492.0,1626165044620,50.0
process_data_read1740:temperature,3493,3493.0,1626165044670,50.0
process_data_read1740:temperature,3494,3494.0,1626165044720,50.0
process_data_read1740:temperature,3495,3495.0,1626165044770,50.0
process_data_read1740:temperature,3496,3496.0,1626165044821,51.0
process_data_read1740:temperature,3497,3497.0,1626165044871,50.0
process_data_read1740:temperature,3498,3498.0,1626165044921,50.0
process_data_read1740:temperature,3499,3499.0,1626165044974,53.0
