PV Name,Value Written,Value Read,Time,Delta
process_data_read1463:temperature,2926,2926.0,1626165036929,0.0
process_data_read1463:temperature,2927,2926.0,1626165036929,0.0
process_data_read1463:temperature,2928,2926.0,1626165036929,0.0
process_data_read1463:temperature,2929,2929.0,1626165037546,617.0
process_data_read1463:temperature,2930,2930.0,1626165037597,51.0
process_data_read1463:temperature,2931,2931.0,1626165037647,50.0
process_data_read1463:temperature,2932,2932.0,1626165037698,51.0
process_data_read1463:temperature,2933,2933.0,1626165037748,50.0
process_data_read1463:temperature,2934,2934.0,1626165037798,50.0
process_data_read1463:temperature,2935,2935.0,1626165037852,54.0
process_data_read1463:temperature,2936,2936.0,1626165037904,52.0
process_data_read1463:temperature,2937,2937.0,1626165037956,52.0
process_data_read1463:temperature,2938,2938.0,1626165038007,51.0
process_data_read1463:temperature,2939,2939.0,1626165038057,50.0
process_data_read1463:temperature,2940,2940.0,1626165038107,50.0
process_data_read1463:temperature,2941,2941.0,1626165038157,50.0
process_data_read1463:temperature,2942,2942.0,1626165038208,51.0
process_data_read1463:temperature,2943,2943.0,1626165038258,50.0
process_data_read1463:temperature,2944,2944.0,1626165038337,79.0
process_data_read1463:temperature,2945,2945.0,1626165038392,55.0
