PV Name,Value Written,Value Read,Time,Delta
process_data_read619:temperature,1238,1238.0,1626165422892,0.0
process_data_read619:temperature,1239,1238.0,1626165422892,0.0
process_data_read619:temperature,1240,1238.0,1626165422892,0.0
process_data_read619:temperature,1241,1238.0,1626165422892,0.0
process_data_read619:temperature,1242,1238.0,1626165422892,0.0
process_data_read619:temperature,1243,1238.0,1626165422892,0.0
process_data_read619:temperature,1244,1238.0,1626165422892,0.0
process_data_read619:temperature,1245,1238.0,1626165422892,0.0
process_data_read619:temperature,1246,1238.0,1626165422892,0.0
process_data_read619:temperature,1247,1238.0,1626165422892,0.0
process_data_read619:temperature,1248,1238.0,1626165422892,0.0
process_data_read619:temperature,1249,1238.0,1626165422892,0.0
process_data_read619:temperature,1250,1238.0,1626165422892,0.0
process_data_read619:temperature,1251,1238.0,1626165422892,0.0
process_data_read619:temperature,1252,1238.0,1626165422892,0.0
process_data_read619:temperature,1253,1238.0,1626165422892,0.0
process_data_read619:temperature,1254,1238.0,1626165422892,0.0
process_data_read619:temperature,1255,1238.0,1626165422892,0.0
process_data_read619:temperature,1256,1238.0,1626165422892,0.0
process_data_read619:temperature,1257,1238.0,1626165422892,0.0
process_data_read619:temperature,1258,1238.0,1626165422892,0.0
process_data_read619:temperature,1259,1238.0,1626165422892,0.0
process_data_read619:temperature,1260,1239.0,1626165423479,587.0
process_data_read619:temperature,1261,1239.0,1626165423479,0.0
process_data_read619:temperature,1262,1240.0,1626165423511,32.0
process_data_read619:temperature,1263,1241.0,1626165423533,22.0
process_data_read619:temperature,1264,1244.0,1626165423603,70.0
process_data_read619:temperature,1265,1246.0,1626165423655,52.0
process_data_read619:temperature,1266,1249.0,1626165423725,70.0
process_data_read619:temperature,1267,1254.0,1626165423850,125.0
