PV Name,Value Written,Value Read,Time,Delta
process_data_read384:temperature,768,768.0,1626165416864,0.0
process_data_read384:temperature,769,768.0,1626165416864,0.0
process_data_read384:temperature,770,768.0,1626165416864,0.0
process_data_read384:temperature,771,768.0,1626165416864,0.0
process_data_read384:temperature,772,768.0,1626165416864,0.0
process_data_read384:temperature,773,768.0,1626165416864,0.0
process_data_read384:temperature,774,768.0,1626165416864,0.0
process_data_read384:temperature,775,771.0,1626165417481,617.0
process_data_read384:temperature,776,773.0,1626165417523,42.0
process_data_read384:temperature,777,776.0,1626165417585,62.0
process_data_read384:temperature,778,778.0,1626165417626,41.0
process_data_read384:temperature,779,779.0,1626165417646,20.0
process_data_read384:temperature,780,780.0,1626165417671,25.0
process_data_read384:temperature,781,781.0,1626165417694,23.0
process_data_read384:temperature,782,782.0,1626165417714,20.0
process_data_read384:temperature,783,783.0,1626165417734,20.0
process_data_read384:temperature,784,784.0,1626165417755,21.0
process_data_read384:temperature,785,785.0,1626165417778,23.0
process_data_read384:temperature,786,786.0,1626165417805,27.0
process_data_read384:temperature,787,787.0,1626165417825,20.0
process_data_read384:temperature,788,788.0,1626165417845,20.0
process_data_read384:temperature,789,789.0,1626165417866,21.0
process_data_read384:temperature,790,790.0,1626165417892,26.0
process_data_read384:temperature,791,791.0,1626165417916,24.0
process_data_read384:temperature,792,792.0,1626165417938,22.0
process_data_read384:temperature,793,793.0,1626165417960,22.0
process_data_read384:temperature,794,794.0,1626165417984,24.0
process_data_read384:temperature,795,795.0,1626165418010,26.0
process_data_read384:temperature,796,796.0,1626165418030,20.0
process_data_read384:temperature,797,797.0,1626165418050,20.0
