PV Name,Value Written,Value Read,Time,Delta
process_data_read105:temperature,210,210.0,1626165411716,0.0
process_data_read105:temperature,211,210.0,1626165411716,0.0
process_data_read105:temperature,212,210.0,1626165411716,0.0
process_data_read105:temperature,213,210.0,1626165411716,0.0
process_data_read105:temperature,214,210.0,1626165411716,0.0
process_data_read105:temperature,215,210.0,1626165411716,0.0
process_data_read105:temperature,216,210.0,1626165411716,0.0
process_data_read105:temperature,217,210.0,1626165411716,0.0
process_data_read105:temperature,218,210.0,1626165411716,0.0
process_data_read105:temperature,219,210.0,1626165411716,0.0
process_data_read105:temperature,220,210.0,1626165411716,0.0
process_data_read105:temperature,221,210.0,1626165411716,0.0
process_data_read105:temperature,222,210.0,1626165411716,0.0
process_data_read105:temperature,223,210.0,1626165411716,0.0
process_data_read105:temperature,224,210.0,1626165411716,0.0
process_data_read105:temperature,225,210.0,1626165411716,0.0
process_data_read105:temperature,226,210.0,1626165411716,0.0
process_data_read105:temperature,227,210.0,1626165411716,0.0
process_data_read105:temperature,228,210.0,1626165411716,0.0
process_data_read105:temperature,229,210.0,1626165411716,0.0
process_data_read105:temperature,230,210.0,1626165411716,0.0
process_data_read105:temperature,231,210.0,1626165411716,0.0
process_data_read105:temperature,232,210.0,1626165411716,0.0
process_data_read105:temperature,233,210.0,1626165411716,0.0
process_data_read105:temperature,234,210.0,1626165411716,0.0
process_data_read105:temperature,235,210.0,1626165411716,0.0
process_data_read105:temperature,236,210.0,1626165411716,0.0
process_data_read105:temperature,237,211.0,1626165411977,261.0
process_data_read105:temperature,238,212.0,1626165411999,22.0
process_data_read105:temperature,239,213.0,1626165412019,20.0
