PV Name,Value Written,Value Read,Time,Delta
process_data_read350:temperature,700,700.0,1626165416555,0.0
process_data_read350:temperature,701,700.0,1626165416555,0.0
process_data_read350:temperature,702,700.0,1626165416555,0.0
process_data_read350:temperature,703,700.0,1626165416555,0.0
process_data_read350:temperature,704,700.0,1626165416555,0.0
process_data_read350:temperature,705,700.0,1626165416555,0.0
process_data_read350:temperature,706,700.0,1626165416555,0.0
process_data_read350:temperature,707,700.0,1626165416555,0.0
process_data_read350:temperature,708,700.0,1626165416555,0.0
process_data_read350:temperature,709,700.0,1626165416555,0.0
process_data_read350:temperature,710,700.0,1626165416555,0.0
process_data_read350:temperature,711,700.0,1626165416555,0.0
process_data_read350:temperature,712,700.0,1626165416555,0.0
process_data_read350:temperature,713,700.0,1626165416555,0.0
process_data_read350:temperature,714,700.0,1626165416555,0.0
process_data_read350:temperature,715,704.0,1626165417255,700.0
process_data_read350:temperature,716,707.0,1626165417331,76.0
process_data_read350:temperature,717,711.0,1626165417419,88.0
process_data_read350:temperature,718,714.0,1626165417487,68.0
process_data_read350:temperature,719,718.0,1626165417571,84.0
process_data_read350:temperature,720,720.0,1626165417619,48.0
process_data_read350:temperature,721,721.0,1626165417640,21.0
process_data_read350:temperature,722,722.0,1626165417686,46.0
process_data_read350:temperature,723,723.0,1626165417708,22.0
process_data_read350:temperature,724,724.0,1626165417728,20.0
process_data_read350:temperature,725,725.0,1626165417750,22.0
process_data_read350:temperature,726,726.0,1626165417772,22.0
process_data_read350:temperature,727,727.0,1626165417815,43.0
process_data_read350:temperature,728,728.0,1626165417836,21.0
process_data_read350:temperature,729,729.0,1626165417858,22.0
