PV Name,Value Written,Value Read,Time,Delta
process_data_read1705:temperature,3410,3410.0,1626165447299,0.0
process_data_read1705:temperature,3411,3410.0,1626165447299,0.0
process_data_read1705:temperature,3412,3410.0,1626165447299,0.0
process_data_read1705:temperature,3413,3410.0,1626165447299,0.0
process_data_read1705:temperature,3414,3410.0,1626165447299,0.0
process_data_read1705:temperature,3415,3410.0,1626165447299,0.0
process_data_read1705:temperature,3416,3410.0,1626165447299,0.0
process_data_read1705:temperature,3417,3410.0,1626165447299,0.0
process_data_read1705:temperature,3418,3410.0,1626165447299,0.0
process_data_read1705:temperature,3419,3410.0,1626165447299,0.0
process_data_read1705:temperature,3420,3410.0,1626165447299,0.0
process_data_read1705:temperature,3421,3410.0,1626165447299,0.0
process_data_read1705:temperature,3422,3410.0,1626165447299,0.0
process_data_read1705:temperature,3423,3410.0,1626165447299,0.0
process_data_read1705:temperature,3424,3410.0,1626165447299,0.0
process_data_read1705:temperature,3425,3410.0,1626165447299,0.0
process_data_read1705:temperature,3426,3410.0,1626165447299,0.0
process_data_read1705:temperature,3427,3410.0,1626165447299,0.0
process_data_read1705:temperature,3428,3410.0,1626165447299,0.0
process_data_read1705:temperature,3429,3410.0,1626165447299,0.0
process_data_read1705:temperature,3430,3410.0,1626165447299,0.0
process_data_read1705:temperature,3431,3410.0,1626165447299,0.0
process_data_read1705:temperature,3432,3410.0,1626165447299,0.0
process_data_read1705:temperature,3433,3410.0,1626165447299,0.0
process_data_read1705:temperature,3434,3410.0,1626165447299,0.0
process_data_read1705:temperature,3435,3410.0,1626165447299,0.0
process_data_read1705:temperature,3436,3410.0,1626165447299,0.0
process_data_read1705:temperature,3437,3412.0,1626165447709,410.0
process_data_read1705:temperature,3438,3413.0,1626165447731,22.0
process_data_read1705:temperature,3439,3414.0,1626165447756,25.0
