PV Name,Value Written,Value Read,Time,Delta
process_data_read134:temperature,268,268.0,1626108610232,0.0
process_data_read134:temperature,269,268.0,1626108610232,0.0
process_data_read134:temperature,270,270.0,1626108611055,823.0
process_data_read134:temperature,271,271.0,1626108611156,101.0
process_data_read134:temperature,272,272.0,1626108611256,100.0
process_data_read134:temperature,273,273.0,1626108611356,100.0
process_data_read134:temperature,274,274.0,1626108611456,100.0
process_data_read134:temperature,275,275.0,1626108611557,101.0
process_data_read134:temperature,276,276.0,1626108611657,100.0
process_data_read134:temperature,277,277.0,1626108611757,100.0
