PV Name,Value Written,Value Read,Time,Delta
process_data_read318:temperature,636,636.0,1626108614513,0.0
process_data_read318:temperature,637,636.0,1626108614513,0.0
process_data_read318:temperature,638,638.0,1626108615444,931.0
process_data_read318:temperature,639,639.0,1626108615545,101.0
process_data_read318:temperature,640,640.0,1626108615645,100.0
process_data_read318:temperature,641,641.0,1626108615745,100.0
process_data_read318:temperature,642,642.0,1626108615845,100.0
process_data_read318:temperature,643,643.0,1626108615946,101.0
process_data_read318:temperature,644,644.0,1626108616046,100.0
process_data_read318:temperature,645,645.0,1626108616149,103.0
