PV Name,Value Written,Value Read,Time,Delta
process_data_read491:temperature,982,982.0,1626165235628,0.0
process_data_read491:temperature,983,982.0,1626165235628,0.0
process_data_read491:temperature,984,982.0,1626165235628,0.0
process_data_read491:temperature,985,982.0,1626165235628,0.0
process_data_read491:temperature,986,982.0,1626165235628,0.0
process_data_read491:temperature,987,982.0,1626165235628,0.0
process_data_read491:temperature,988,984.0,1626165236148,520.0
process_data_read491:temperature,989,987.0,1626165236218,70.0
process_data_read491:temperature,990,989.0,1626165236262,44.0
process_data_read491:temperature,991,991.0,1626165236303,41.0
process_data_read491:temperature,992,992.0,1626165236326,23.0
process_data_read491:temperature,993,993.0,1626165236346,20.0
process_data_read491:temperature,994,993.0,1626165236346,0.0
process_data_read491:temperature,995,995.0,1626165236392,46.0
process_data_read491:temperature,996,996.0,1626165236416,24.0
process_data_read491:temperature,997,997.0,1626165236436,20.0
process_data_read491:temperature,998,998.0,1626165236457,21.0
process_data_read491:temperature,999,999.0,1626165236482,25.0
process_data_read491:temperature,1000,1000.0,1626165236506,24.0
process_data_read491:temperature,1001,1001.0,1626165236531,25.0
process_data_read491:temperature,1002,1002.0,1626165236552,21.0
process_data_read491:temperature,1003,1003.0,1626165236572,20.0
process_data_read491:temperature,1004,1004.0,1626165236592,20.0
process_data_read491:temperature,1005,1005.0,1626165236613,21.0
process_data_read491:temperature,1006,1006.0,1626165236639,26.0
process_data_read491:temperature,1007,1007.0,1626165236660,21.0
process_data_read491:temperature,1008,1008.0,1626165236686,26.0
process_data_read491:temperature,1009,1009.0,1626165236707,21.0
process_data_read491:temperature,1010,1010.0,1626165236728,21.0
process_data_read491:temperature,1011,1011.0,1626165236749,21.0
