PV Name,Value Written,Value Read,Time,Delta
process_data_read386:temperature,772,772.0,1626165233328,0.0
process_data_read386:temperature,773,772.0,1626165233328,0.0
process_data_read386:temperature,774,772.0,1626165233328,0.0
process_data_read386:temperature,775,772.0,1626165233328,0.0
process_data_read386:temperature,776,772.0,1626165233328,0.0
process_data_read386:temperature,777,772.0,1626165233328,0.0
process_data_read386:temperature,778,772.0,1626165233328,0.0
process_data_read386:temperature,779,772.0,1626165233328,0.0
process_data_read386:temperature,780,774.0,1626165233915,587.0
process_data_read386:temperature,781,778.0,1626165233997,82.0
process_data_read386:temperature,782,781.0,1626165234061,64.0
process_data_read386:temperature,783,783.0,1626165234106,45.0
process_data_read386:temperature,784,784.0,1626165234128,22.0
process_data_read386:temperature,785,784.0,1626165234128,0.0
process_data_read386:temperature,786,786.0,1626165234175,47.0
process_data_read386:temperature,787,787.0,1626165234201,26.0
process_data_read386:temperature,788,788.0,1626165234221,20.0
process_data_read386:temperature,789,789.0,1626165234246,25.0
process_data_read386:temperature,790,790.0,1626165234268,22.0
process_data_read386:temperature,791,791.0,1626165234294,26.0
process_data_read386:temperature,792,792.0,1626165234317,23.0
process_data_read386:temperature,793,793.0,1626165234345,28.0
process_data_read386:temperature,794,794.0,1626165234371,26.0
process_data_read386:temperature,795,795.0,1626165234393,22.0
process_data_read386:temperature,796,796.0,1626165234417,24.0
process_data_read386:temperature,797,797.0,1626165234440,23.0
process_data_read386:temperature,798,798.0,1626165234460,20.0
process_data_read386:temperature,799,799.0,1626165234481,21.0
process_data_read386:temperature,800,800.0,1626165234504,23.0
process_data_read386:temperature,801,801.0,1626165234528,24.0
