PV Name,Value Written,Value Read,Time,Delta
process_data_read141:temperature,282,282.0,1626110296892,0.0
process_data_read141:temperature,283,282.0,1626110296892,0.0
process_data_read141:temperature,284,282.0,1626110296892,0.0
process_data_read141:temperature,285,282.0,1626110296892,0.0
process_data_read141:temperature,286,286.0,1626110297698,806.0
process_data_read141:temperature,287,287.0,1626110297748,50.0
process_data_read141:temperature,288,288.0,1626110297799,51.0
process_data_read141:temperature,289,289.0,1626110297849,50.0
process_data_read141:temperature,290,290.0,1626110297899,50.0
process_data_read141:temperature,291,291.0,1626110297950,51.0
process_data_read141:temperature,292,292.0,1626110298003,53.0
process_data_read141:temperature,293,293.0,1626110298054,51.0
process_data_read141:temperature,294,294.0,1626110298106,52.0
process_data_read141:temperature,295,295.0,1626110298157,51.0
process_data_read141:temperature,296,296.0,1626110298214,57.0
process_data_read141:temperature,297,297.0,1626110298277,63.0
process_data_read141:temperature,298,298.0,1626110298328,51.0
process_data_read141:temperature,299,299.0,1626110298380,52.0
process_data_read141:temperature,300,300.0,1626110298432,52.0
process_data_read141:temperature,301,301.0,1626110298520,88.0
