PV Name,Value Written,Value Read,Time,Delta
process_data_read1570:temperature,3140,3140.0,1626110328904,0.0
process_data_read1570:temperature,3141,3140.0,1626110328904,0.0
process_data_read1570:temperature,3142,3142.0,1626110329444,540.0
process_data_read1570:temperature,3143,3143.0,1626110329495,51.0
process_data_read1570:temperature,3144,3144.0,1626110329545,50.0
process_data_read1570:temperature,3145,3145.0,1626110329595,50.0
process_data_read1570:temperature,3146,3146.0,1626110329646,51.0
process_data_read1570:temperature,3147,3147.0,1626110329696,50.0
process_data_read1570:temperature,3148,3148.0,1626110329747,51.0
process_data_read1570:temperature,3149,3149.0,1626110329798,51.0
process_data_read1570:temperature,3150,3150.0,1626110329850,52.0
process_data_read1570:temperature,3151,3151.0,1626110329900,50.0
process_data_read1570:temperature,3152,3152.0,1626110329951,51.0
process_data_read1570:temperature,3153,3153.0,1626110330001,50.0
process_data_read1570:temperature,3154,3154.0,1626110330052,51.0
process_data_read1570:temperature,3155,3155.0,1626110330102,50.0
process_data_read1570:temperature,3156,3156.0,1626110330156,54.0
process_data_read1570:temperature,3157,3157.0,1626110330207,51.0
process_data_read1570:temperature,3158,3158.0,1626110330263,56.0
process_data_read1570:temperature,3159,3159.0,1626110330324,61.0
