PV Name,Value Written,Value Read,Time,Delta
process_data_read1245:temperature,2490,2490.0,1626110321896,0.0
process_data_read1245:temperature,2491,2490.0,1626110321896,0.0
process_data_read1245:temperature,2492,2490.0,1626110321896,0.0
process_data_read1245:temperature,2493,2490.0,1626110321896,0.0
process_data_read1245:temperature,2494,2494.0,1626110322696,800.0
process_data_read1245:temperature,2495,2495.0,1626110322746,50.0
process_data_read1245:temperature,2496,2496.0,1626110322796,50.0
process_data_read1245:temperature,2497,2497.0,1626110322846,50.0
process_data_read1245:temperature,2498,2498.0,1626110322897,51.0
process_data_read1245:temperature,2499,2499.0,1626110322947,50.0
process_data_read1245:temperature,2500,2500.0,1626110322997,50.0
process_data_read1245:temperature,2501,2501.0,1626110323048,51.0
process_data_read1245:temperature,2502,2502.0,1626110323098,50.0
process_data_read1245:temperature,2503,2503.0,1626110323151,53.0
process_data_read1245:temperature,2504,2504.0,1626110323208,57.0
process_data_read1245:temperature,2505,2505.0,1626110323259,51.0
process_data_read1245:temperature,2506,2506.0,1626110323309,50.0
process_data_read1245:temperature,2507,2507.0,1626110323359,50.0
process_data_read1245:temperature,2508,2508.0,1626110323410,51.0
process_data_read1245:temperature,2509,2509.0,1626110323462,52.0
