PV Name,Value Written,Value Read,Time,Delta
process_data_read677:temperature,1354,1354.0,1626110308680,0.0
process_data_read677:temperature,1355,1354.0,1626110308680,0.0
process_data_read677:temperature,1356,1356.0,1626110309177,497.0
process_data_read677:temperature,1357,1357.0,1626110309227,50.0
process_data_read677:temperature,1358,1358.0,1626110309277,50.0
process_data_read677:temperature,1359,1359.0,1626110309328,51.0
process_data_read677:temperature,1360,1360.0,1626110309378,50.0
process_data_read677:temperature,1361,1361.0,1626110309430,52.0
process_data_read677:temperature,1362,1362.0,1626110309480,50.0
process_data_read677:temperature,1363,1363.0,1626110309531,51.0
process_data_read677:temperature,1364,1364.0,1626110309581,50.0
process_data_read677:temperature,1365,1365.0,1626110309631,50.0
process_data_read677:temperature,1366,1366.0,1626110309682,51.0
process_data_read677:temperature,1367,1367.0,1626110309737,55.0
process_data_read677:temperature,1368,1368.0,1626110309787,50.0
process_data_read677:temperature,1369,1369.0,1626110309838,51.0
process_data_read677:temperature,1370,1370.0,1626110309891,53.0
process_data_read677:temperature,1371,1371.0,1626110309956,65.0
process_data_read677:temperature,1372,1372.0,1626110310010,54.0
process_data_read677:temperature,1373,1373.0,1626110310064,54.0
