PV Name,Value Written,Value Read,Time,Delta
process_data_read1411:temperature,2822,2822.0,1626110326032,0.0
process_data_read1411:temperature,2823,2822.0,1626110326032,0.0
process_data_read1411:temperature,2824,2822.0,1626110326032,0.0
process_data_read1411:temperature,2825,2822.0,1626110326032,0.0
process_data_read1411:temperature,2826,2822.0,1626110326032,0.0
process_data_read1411:temperature,2827,2822.0,1626110326032,0.0
process_data_read1411:temperature,2828,2822.0,1626110326032,0.0
process_data_read1411:temperature,2829,2822.0,1626110326032,0.0
process_data_read1411:temperature,2830,2823.0,1626110326630,598.0
process_data_read1411:temperature,2831,2825.0,1626110326735,105.0
process_data_read1411:temperature,2832,2832.0,1626110327103,368.0
process_data_read1411:temperature,2833,2833.0,1626110327155,52.0
process_data_read1411:temperature,2834,2834.0,1626110327205,50.0
process_data_read1411:temperature,2835,2835.0,1626110327255,50.0
process_data_read1411:temperature,2836,2836.0,1626110327306,51.0
process_data_read1411:temperature,2837,2837.0,1626110327356,50.0
process_data_read1411:temperature,2838,2838.0,1626110327406,50.0
process_data_read1411:temperature,2839,2839.0,1626110327456,50.0
process_data_read1411:temperature,2840,2840.0,1626110327507,51.0
process_data_read1411:temperature,2841,2841.0,1626110327557,50.0
