PV Name,Value Written,Value Read,Time,Delta
process_data_read1145:temperature,2290,2290.0,1626110319670,0.0
process_data_read1145:temperature,2291,2290.0,1626110319670,0.0
process_data_read1145:temperature,2292,2290.0,1626110319670,0.0
process_data_read1145:temperature,2293,2290.0,1626110319670,0.0
process_data_read1145:temperature,2294,2294.0,1626110320501,831.0
process_data_read1145:temperature,2295,2295.0,1626110320551,50.0
process_data_read1145:temperature,2296,2296.0,1626110320602,51.0
process_data_read1145:temperature,2297,2297.0,1626110320652,50.0
process_data_read1145:temperature,2298,2298.0,1626110320702,50.0
process_data_read1145:temperature,2299,2299.0,1626110320753,51.0
process_data_read1145:temperature,2300,2300.0,1626110320803,50.0
process_data_read1145:temperature,2301,2301.0,1626110320854,51.0
process_data_read1145:temperature,2302,2302.0,1626110320904,50.0
process_data_read1145:temperature,2303,2303.0,1626110320954,50.0
process_data_read1145:temperature,2304,2304.0,1626110321017,63.0
process_data_read1145:temperature,2305,2305.0,1626110321069,52.0
process_data_read1145:temperature,2306,2306.0,1626110321119,50.0
process_data_read1145:temperature,2307,2307.0,1626110321170,51.0
process_data_read1145:temperature,2308,2308.0,1626110321221,51.0
process_data_read1145:temperature,2309,2309.0,1626110321272,51.0
