PV Name,Value Written,Value Read,Time,Delta
process_data_read1469:temperature,2938,2938.0,1626110326609,0.0
process_data_read1469:temperature,2939,2938.0,1626110326609,0.0
process_data_read1469:temperature,2940,2940.0,1626110327110,501.0
process_data_read1469:temperature,2941,2941.0,1626110327161,51.0
process_data_read1469:temperature,2942,2942.0,1626110327211,50.0
process_data_read1469:temperature,2943,2943.0,1626110327261,50.0
process_data_read1469:temperature,2944,2944.0,1626110327312,51.0
process_data_read1469:temperature,2945,2945.0,1626110327363,51.0
process_data_read1469:temperature,2946,2946.0,1626110327414,51.0
process_data_read1469:temperature,2947,2947.0,1626110327465,51.0
process_data_read1469:temperature,2948,2948.0,1626110327515,50.0
process_data_read1469:temperature,2949,2949.0,1626110327566,51.0
process_data_read1469:temperature,2950,2950.0,1626110327618,52.0
process_data_read1469:temperature,2951,2951.0,1626110327672,54.0
process_data_read1469:temperature,2952,2952.0,1626110327722,50.0
process_data_read1469:temperature,2953,2953.0,1626110327779,57.0
process_data_read1469:temperature,2954,2954.0,1626110327838,59.0
process_data_read1469:temperature,2955,2955.0,1626110327892,54.0
process_data_read1469:temperature,2956,2956.0,1626110327956,64.0
process_data_read1469:temperature,2957,2957.0,1626110328011,55.0
