PV Name,Value Written,Value Read,Time,Delta
process_data_read187:temperature,374,374.0,1626111338933,0.0
process_data_read187:temperature,375,374.0,1626111338933,0.0
process_data_read187:temperature,376,374.0,1626111338933,0.0
process_data_read187:temperature,377,374.0,1626111338933,0.0
process_data_read187:temperature,378,374.0,1626111338933,0.0
process_data_read187:temperature,379,374.0,1626111338933,0.0
process_data_read187:temperature,380,374.0,1626111338933,0.0
process_data_read187:temperature,381,374.0,1626111338933,0.0
process_data_read187:temperature,382,375.0,1626111339447,514.0
process_data_read187:temperature,383,378.0,1626111339517,70.0
process_data_read187:temperature,384,380.0,1626111339572,55.0
process_data_read187:temperature,385,384.0,1626111339677,105.0
process_data_read187:temperature,386,385.0,1626111339698,21.0
process_data_read187:temperature,387,387.0,1626111339750,52.0
process_data_read187:temperature,388,388.0,1626111339774,24.0
process_data_read187:temperature,389,389.0,1626111339799,25.0
process_data_read187:temperature,390,390.0,1626111339825,26.0
process_data_read187:temperature,391,391.0,1626111339855,30.0
process_data_read187:temperature,392,392.0,1626111339876,21.0
process_data_read187:temperature,393,393.0,1626111339900,24.0
