PV Name,Value Written,Value Read,Time,Delta
process_data_read23:temperature,46,46.0,1626109932375,0.0
process_data_read23:temperature,47,46.0,1626109932375,0.0
process_data_read23:temperature,48,46.0,1626109932375,0.0
process_data_read23:temperature,49,46.0,1626109932375,0.0
process_data_read23:temperature,50,46.0,1626109932375,0.0
process_data_read23:temperature,51,51.0,1626109933346,971.0
process_data_read23:temperature,52,52.0,1626109933397,51.0
process_data_read23:temperature,53,53.0,1626109933448,51.0
process_data_read23:temperature,54,54.0,1626109933498,50.0
process_data_read23:temperature,55,55.0,1626109933548,50.0
process_data_read23:temperature,56,56.0,1626109933599,51.0
process_data_read23:temperature,57,57.0,1626109933649,50.0
process_data_read23:temperature,58,58.0,1626109933700,51.0
process_data_read23:temperature,59,59.0,1626109933751,51.0
process_data_read23:temperature,60,60.0,1626109933804,53.0
process_data_read23:temperature,61,61.0,1626109933857,53.0
process_data_read23:temperature,62,62.0,1626109933919,62.0
process_data_read23:temperature,63,63.0,1626109933972,53.0
process_data_read23:temperature,64,64.0,1626109934028,56.0
process_data_read23:temperature,65,65.0,1626109934078,50.0
