PV Name,Value Written,Value Read,Time,Delta
process_data_read16:temperature,32,32.0,1626109932314,0.0
process_data_read16:temperature,33,32.0,1626109932314,0.0
process_data_read16:temperature,34,32.0,1626109932314,0.0
process_data_read16:temperature,35,32.0,1626109932314,0.0
process_data_read16:temperature,36,32.0,1626109932314,0.0
process_data_read16:temperature,37,32.0,1626109932314,0.0
process_data_read16:temperature,38,32.0,1626109932314,0.0
process_data_read16:temperature,39,33.0,1626109932981,667.0
process_data_read16:temperature,40,40.0,1626109933344,363.0
process_data_read16:temperature,41,41.0,1626109933397,53.0
process_data_read16:temperature,42,42.0,1626109933447,50.0
process_data_read16:temperature,43,43.0,1626109933498,51.0
process_data_read16:temperature,44,44.0,1626109933548,50.0
process_data_read16:temperature,45,45.0,1626109933598,50.0
process_data_read16:temperature,46,46.0,1626109933649,51.0
process_data_read16:temperature,47,47.0,1626109933700,51.0
process_data_read16:temperature,48,48.0,1626109933751,51.0
process_data_read16:temperature,49,49.0,1626109933803,52.0
process_data_read16:temperature,50,50.0,1626109933855,52.0
process_data_read16:temperature,51,51.0,1626109933905,50.0
