PV Name,Value Written,Value Read,Time,Delta
process_data_read54:temperature,108,108.0,1626164719957,0.0
process_data_read54:temperature,109,108.0,1626164719957,0.0
process_data_read54:temperature,110,108.0,1626164719957,0.0
process_data_read54:temperature,111,108.0,1626164719957,0.0
process_data_read54:temperature,112,112.0,1626164720635,678.0
process_data_read54:temperature,113,113.0,1626164720687,52.0
process_data_read54:temperature,114,114.0,1626164720737,50.0
process_data_read54:temperature,115,115.0,1626164720788,51.0
process_data_read54:temperature,116,116.0,1626164720838,50.0
process_data_read54:temperature,117,117.0,1626164720888,50.0
process_data_read54:temperature,118,118.0,1626164720939,51.0
process_data_read54:temperature,119,119.0,1626164720989,50.0
process_data_read54:temperature,120,120.0,1626164721039,50.0
process_data_read54:temperature,121,121.0,1626164721090,51.0
process_data_read54:temperature,122,122.0,1626164721140,50.0
process_data_read54:temperature,123,123.0,1626164721190,50.0
process_data_read54:temperature,124,124.0,1626164721244,54.0
process_data_read54:temperature,125,125.0,1626164721295,51.0
process_data_read54:temperature,126,126.0,1626164721346,51.0
process_data_read54:temperature,127,127.0,1626164721398,52.0
