PV Name,Value Written,Value Read,Time,Delta
process_data_read861:temperature,1722,1722.0,1626164939275,0.0
process_data_read861:temperature,1723,1722.0,1626164939275,0.0
process_data_read861:temperature,1724,1722.0,1626164939275,0.0
process_data_read861:temperature,1725,1725.0,1626164939814,539.0
process_data_read861:temperature,1726,1726.0,1626164939865,51.0
process_data_read861:temperature,1727,1727.0,1626164939915,50.0
process_data_read861:temperature,1728,1728.0,1626164939966,51.0
process_data_read861:temperature,1729,1729.0,1626164940016,50.0
process_data_read861:temperature,1730,1730.0,1626164940066,50.0
process_data_read861:temperature,1731,1731.0,1626164940117,51.0
process_data_read861:temperature,1732,1732.0,1626164940167,50.0
process_data_read861:temperature,1733,1733.0,1626164940217,50.0
process_data_read861:temperature,1734,1734.0,1626164940273,56.0
process_data_read861:temperature,1735,1735.0,1626164940328,55.0
process_data_read861:temperature,1736,1736.0,1626164940386,58.0
process_data_read861:temperature,1737,1737.0,1626164940436,50.0
process_data_read861:temperature,1738,1738.0,1626164940487,51.0
process_data_read861:temperature,1739,1739.0,1626164940537,50.0
process_data_read861:temperature,1740,1740.0,1626164940588,51.0
process_data_read861:temperature,1741,1741.0,1626164940646,58.0
