PV Name,Value Written,Value Read,Time,Delta
process_data_read732:temperature,1464,1464.0,1626164936725,0.0
process_data_read732:temperature,1465,1464.0,1626164936725,0.0
process_data_read732:temperature,1466,1464.0,1626164936725,0.0
process_data_read732:temperature,1467,1464.0,1626164936725,0.0
process_data_read732:temperature,1468,1464.0,1626164936725,0.0
process_data_read732:temperature,1469,1468.0,1626164937556,831.0
process_data_read732:temperature,1470,1470.0,1626164937658,102.0
process_data_read732:temperature,1471,1471.0,1626164937708,50.0
process_data_read732:temperature,1472,1472.0,1626164937758,50.0
process_data_read732:temperature,1473,1473.0,1626164937809,51.0
process_data_read732:temperature,1474,1474.0,1626164937859,50.0
process_data_read732:temperature,1475,1475.0,1626164937909,50.0
process_data_read732:temperature,1476,1476.0,1626164937960,51.0
process_data_read732:temperature,1477,1477.0,1626164938010,50.0
process_data_read732:temperature,1478,1478.0,1626164938061,51.0
process_data_read732:temperature,1479,1479.0,1626164938115,54.0
process_data_read732:temperature,1480,1480.0,1626164938166,51.0
process_data_read732:temperature,1481,1481.0,1626164938221,55.0
process_data_read732:temperature,1482,1482.0,1626164938275,54.0
process_data_read732:temperature,1483,1483.0,1626164938334,59.0
