PV Name,Value Written,Value Read,Time,Delta
process_data_read770:temperature,1540,1540.0,1626164937169,0.0
process_data_read770:temperature,1541,1540.0,1626164937169,0.0
process_data_read770:temperature,1542,1542.0,1626164937622,453.0
process_data_read770:temperature,1543,1543.0,1626164937673,51.0
process_data_read770:temperature,1544,1544.0,1626164937723,50.0
process_data_read770:temperature,1545,1545.0,1626164937773,50.0
process_data_read770:temperature,1546,1546.0,1626164937823,50.0
process_data_read770:temperature,1547,1547.0,1626164937874,51.0
process_data_read770:temperature,1548,1548.0,1626164937924,50.0
process_data_read770:temperature,1549,1549.0,1626164937974,50.0
process_data_read770:temperature,1550,1550.0,1626164938024,50.0
process_data_read770:temperature,1551,1551.0,1626164938075,51.0
process_data_read770:temperature,1552,1552.0,1626164938125,50.0
process_data_read770:temperature,1553,1553.0,1626164938176,51.0
process_data_read770:temperature,1554,1554.0,1626164938232,56.0
process_data_read770:temperature,1555,1555.0,1626164938287,55.0
process_data_read770:temperature,1556,1556.0,1626164938343,56.0
process_data_read770:temperature,1557,1557.0,1626164938396,53.0
process_data_read770:temperature,1558,1558.0,1626164938463,67.0
process_data_read770:temperature,1559,1559.0,1626164938515,52.0
