PV Name,Value Written,Value Read,Time,Delta
process_data_read924:temperature,1848,1848.0,1626164941048,0.0
process_data_read924:temperature,1849,1848.0,1626164941048,0.0
process_data_read924:temperature,1850,1848.0,1626164941048,0.0
process_data_read924:temperature,1851,1848.0,1626164941048,0.0
process_data_read924:temperature,1852,1848.0,1626164941048,0.0
process_data_read924:temperature,1853,1848.0,1626164941048,0.0
process_data_read924:temperature,1854,1848.0,1626164941048,0.0
process_data_read924:temperature,1855,1848.0,1626164941048,0.0
process_data_read924:temperature,1856,1851.0,1626164941425,377.0
process_data_read924:temperature,1857,1852.0,1626164941483,58.0
process_data_read924:temperature,1858,1855.0,1626164941641,158.0
process_data_read924:temperature,1859,1859.0,1626164941847,206.0
process_data_read924:temperature,1860,1860.0,1626164941898,51.0
process_data_read924:temperature,1861,1861.0,1626164941948,50.0
process_data_read924:temperature,1862,1862.0,1626164941998,50.0
process_data_read924:temperature,1863,1863.0,1626164942049,51.0
process_data_read924:temperature,1864,1864.0,1626164942109,60.0
process_data_read924:temperature,1865,1865.0,1626164942161,52.0
process_data_read924:temperature,1866,1866.0,1626164942212,51.0
process_data_read924:temperature,1867,1867.0,1626164942262,50.0
