PV Name,Value Written,Value Read,Time,Delta
process_data_read460:temperature,920,920.0,1626109032572,0.0
process_data_read460:temperature,921,920.0,1626109032572,0.0
process_data_read460:temperature,922,922.0,1626109033227,655.0
process_data_read460:temperature,923,923.0,1626109033328,101.0
process_data_read460:temperature,924,924.0,1626109033428,100.0
process_data_read460:temperature,925,925.0,1626109033528,100.0
process_data_read460:temperature,926,926.0,1626109033629,101.0
process_data_read460:temperature,927,927.0,1626109033733,104.0
process_data_read460:temperature,928,928.0,1626109033834,101.0
process_data_read460:temperature,929,929.0,1626109033941,107.0
