PV Name,Value Written,Value Read,Time,Delta
process_data_read245:temperature,490,490.0,1626109028041,0.0
process_data_read245:temperature,491,490.0,1626109028041,0.0
process_data_read245:temperature,492,492.0,1626109028700,659.0
process_data_read245:temperature,493,493.0,1626109028801,101.0
process_data_read245:temperature,494,494.0,1626109028902,101.0
process_data_read245:temperature,495,495.0,1626109029002,100.0
process_data_read245:temperature,496,496.0,1626109029102,100.0
process_data_read245:temperature,497,497.0,1626109029203,101.0
process_data_read245:temperature,498,498.0,1626109029303,100.0
process_data_read245:temperature,499,499.0,1626109029405,102.0
