PV Name,Value Written,Value Read,Time,Delta
process_data_read262:temperature,524,524.0,1626109028196,0.0
process_data_read262:temperature,525,525.0,1626109028662,466.0
process_data_read262:temperature,526,526.0,1626109028763,101.0
process_data_read262:temperature,527,527.0,1626109028863,100.0
process_data_read262:temperature,528,528.0,1626109028963,100.0
process_data_read262:temperature,529,529.0,1626109029064,101.0
process_data_read262:temperature,530,530.0,1626109029164,100.0
process_data_read262:temperature,531,531.0,1626109029265,101.0
process_data_read262:temperature,532,532.0,1626109029365,100.0
process_data_read262:temperature,533,533.0,1626109029481,116.0
