PV Name,Value Written,Value Read,Time,Delta
process_data_read632:temperature,1264,1264.0,1626109036839,0.0
process_data_read632:temperature,1265,1264.0,1626109036839,0.0
process_data_read632:temperature,1266,1266.0,1626109037672,833.0
process_data_read632:temperature,1267,1267.0,1626109037773,101.0
process_data_read632:temperature,1268,1268.0,1626109037874,101.0
process_data_read632:temperature,1269,1269.0,1626109037974,100.0
process_data_read632:temperature,1270,1270.0,1626109038074,100.0
process_data_read632:temperature,1271,1271.0,1626109038174,100.0
process_data_read632:temperature,1272,1272.0,1626109038275,101.0
process_data_read632:temperature,1273,1273.0,1626109038375,100.0
