PV Name,Value Written,Value Read,Time,Delta
process_data_read776:temperature,1552,1552.0,1626110776180,0.0
process_data_read776:temperature,1553,1552.0,1626110776180,0.0
process_data_read776:temperature,1554,1554.0,1626110776751,571.0
process_data_read776:temperature,1555,1555.0,1626110776804,53.0
process_data_read776:temperature,1556,1556.0,1626110776855,51.0
process_data_read776:temperature,1557,1557.0,1626110776905,50.0
process_data_read776:temperature,1558,1558.0,1626110776956,51.0
process_data_read776:temperature,1559,1559.0,1626110777006,50.0
process_data_read776:temperature,1560,1560.0,1626110777057,51.0
process_data_read776:temperature,1561,1561.0,1626110777107,50.0
process_data_read776:temperature,1562,1562.0,1626110777157,50.0
process_data_read776:temperature,1563,1563.0,1626110777208,51.0
process_data_read776:temperature,1564,1564.0,1626110777258,50.0
process_data_read776:temperature,1565,1565.0,1626110777309,51.0
process_data_read776:temperature,1566,1566.0,1626110777359,50.0
process_data_read776:temperature,1567,1567.0,1626110777409,50.0
process_data_read776:temperature,1568,1568.0,1626110777460,51.0
process_data_read776:temperature,1569,1569.0,1626110777572,112.0
process_data_read776:temperature,1570,1570.0,1626110777654,82.0
process_data_read776:temperature,1571,1570.0,1626110777654,0.0
