PV Name,Value Written,Value Read,Time,Delta
process_data_read76:temperature,152,152.0,1626110760567,0.0
process_data_read76:temperature,153,152.0,1626110760567,0.0
process_data_read76:temperature,154,154.0,1626110760996,429.0
process_data_read76:temperature,155,155.0,1626110761047,51.0
process_data_read76:temperature,156,156.0,1626110761097,50.0
process_data_read76:temperature,157,157.0,1626110761148,51.0
process_data_read76:temperature,158,158.0,1626110761198,50.0
process_data_read76:temperature,159,159.0,1626110761248,50.0
process_data_read76:temperature,160,160.0,1626110761299,51.0
process_data_read76:temperature,161,161.0,1626110761349,50.0
process_data_read76:temperature,162,162.0,1626110761402,53.0
process_data_read76:temperature,163,163.0,1626110761452,50.0
process_data_read76:temperature,164,164.0,1626110761502,50.0
process_data_read76:temperature,165,165.0,1626110761553,51.0
process_data_read76:temperature,166,166.0,1626110761603,50.0
process_data_read76:temperature,167,167.0,1626110761655,52.0
process_data_read76:temperature,168,168.0,1626110761708,53.0
process_data_read76:temperature,169,169.0,1626110761758,50.0
process_data_read76:temperature,170,170.0,1626110761810,52.0
process_data_read76:temperature,171,171.0,1626110761875,65.0
