PV Name,Value Written,Value Read,Time,Delta
process_data_read471:temperature,942,942.0,1626110769412,0.0
process_data_read471:temperature,943,942.0,1626110769412,0.0
process_data_read471:temperature,944,944.0,1626110770017,605.0
process_data_read471:temperature,945,945.0,1626110770069,52.0
process_data_read471:temperature,946,946.0,1626110770119,50.0
process_data_read471:temperature,947,947.0,1626110770170,51.0
process_data_read471:temperature,948,948.0,1626110770220,50.0
process_data_read471:temperature,949,949.0,1626110770272,52.0
process_data_read471:temperature,950,950.0,1626110770323,51.0
process_data_read471:temperature,951,951.0,1626110770374,51.0
process_data_read471:temperature,952,952.0,1626110770424,50.0
process_data_read471:temperature,953,953.0,1626110770475,51.0
process_data_read471:temperature,954,954.0,1626110770526,51.0
process_data_read471:temperature,955,955.0,1626110770576,50.0
process_data_read471:temperature,956,956.0,1626110770629,53.0
process_data_read471:temperature,957,957.0,1626110770681,52.0
process_data_read471:temperature,958,958.0,1626110770734,53.0
process_data_read471:temperature,959,959.0,1626110770793,59.0
process_data_read471:temperature,960,960.0,1626110770866,73.0
process_data_read471:temperature,961,961.0,1626110770937,71.0
